integrador,dias,error_relativo_energia
verlet,27600,3.66727e-08
verlet,27650,9.4383e-08
verlet,27700,3.27492e-08
verlet,27750,5.16326e-07
verlet,27800,2.4585e-08
verlet,27850,4.2683e-07
verlet,27900,3.24879e-08
verlet,27950,3.88131e-08
verlet,28000,5.74651e-08
verlet,28050,1.11151e-08
verlet,28100,4.48648e-07
verlet,28150,3.58981e-08
verlet,28200,4.96106e-07
verlet,28250,2.39979e-08
verlet,28300,8.83672e-08
verlet,28350,2.9199e-08
verlet,28400,2.73858e-08
verlet,28450,3.61502e-07
verlet,28500,1.61295e-08
verlet,28550,5.76993e-07
verlet,28600,3.8647e-08
verlet,28650,1.15035e-07
verlet,28700,2.34423e-08
verlet,28750,6.71485e-10
verlet,28800,2.8458e-07
verlet,28850,2.92184e-08
verlet,28900,6.25261e-07
verlet,28950,1.55508e-08
verlet,29000,1.78348e-07
verlet,29050,2.65052e-09
verlet,29100,3.43231e-09
verlet,29150,2.28889e-07
verlet,29200,6.78009e-09
verlet,29250,6.38142e-07
verlet,29300,2.98359e-08
verlet,29350,2.42622e-07
verlet,29400,1.17409e-08
verlet,29450,2.36118e-08
verlet,29500,1.63321e-07
verlet,29550,1.34225e-08
verlet,29600,6.31959e-07
verlet,29650,5.09157e-09
verlet,29700,3.16091e-07
verlet,29750,1.20877e-08
verlet,29800,3.84469e-08
verlet,29850,1.37524e-07
verlet,29900,1.53859e-09
verlet,29950,5.64365e-07
verlet,30000,1.60224e-08
verlet,30050,4.11288e-07
verlet,30100,3.20221e-09
verlet,30150,5.66181e-08
verlet,30200,8.32222e-08
verlet,30250,6.04256e-10
verlet,30300,5.09016e-07
verlet,30350,7.19985e-09
verlet,30400,4.77438e-07
verlet,30450,1.83053e-08
verlet,30500,8.95838e-08
verlet,30550,6.69532e-08
verlet,30600,8.06909e-09
verlet,30650,4.01368e-07
verlet,30700,1.26098e-08
verlet,30750,5.68931e-07
verlet,30800,1.58186e-08
verlet,30850,1.05235e-07
verlet,30900,2.74272e-08
verlet,30950,3.44053e-09
verlet,31000,3.32836e-07
verlet,31050,2.20906e-08
verlet,31100,6.00703e-07
verlet,31150,2.51218e-08
verlet,31200,1.62046e-07
verlet,31250,1.17397e-08
verlet,31300,1.28548e-08
verlet,31350,2.39857e-07
verlet,31400,1.42405e-08
verlet,31450,6.42073e-07
verlet,31500,3.31405e-08
verlet,31550,1.96712e-07
verlet,31600,4.02096e-09
verlet,31650,1.30335e-08
verlet,31700,1.82151e-07
verlet,31750,3.28858e-08
verlet,31800,6.16615e-07
verlet,31850,2.46139e-08
verlet,31900,2.77885e-07
verlet,31950,2.2888e-08
verlet,32000,3.17012e-09
verlet,32050,1.27769e-07
verlet,32100,1.38184e-08
verlet,32150,5.81718e-07
verlet,32200,3.91809e-08
verlet,32250,3.44347e-07
verlet,32300,1.6029e-08
verlet,32350,3.87665e-08
verlet,32400,8.13426e-08
verlet,32450,3.1874e-08
verlet,32500,5.13078e-07
verlet,32550,1.95759e-08
verlet,32600,4.34669e-07
verlet,32650,3.75498e-08
verlet,32700,4.95964e-08
verlet,32750,6.31068e-08
verlet,32800,1.02154e-08
verlet,32850,4.29313e-07
verlet,32900,3.34908e-08
verlet,32950,5.20385e-07
verlet,33000,1.63837e-08
verlet,33050,9.16069e-08
verlet,33100,2.50862e-08
verlet,33150,1.64945e-08
verlet,33200,3.61588e-07
verlet,33250,1.30073e-08
verlet,33300,5.83249e-07
verlet,33350,3.42162e-08
verlet,33400,1.3589e-07
verlet,33450,3.03889e-08
verlet,33500,1.02699e-09
verlet,33550,2.73947e-07
verlet,33600,1.73198e-08
verlet,33650,6.44476e-07
verlet,33700,1.08495e-08
verlet,33750,1.8664e-07
verlet,33800,2.40648e-09
verlet,33850,1.39062e-08
verlet,33900,2.30042e-07
verlet,33950,6.76646e-09
verlet,34000,6.37439e-07
verlet,34050,1.93227e-08
verlet,34100,2.66872e-07
verlet,34150,1.28535e-08
verlet,34200,2.24654e-08
verlet,34250,1.59587e-07
verlet,34300,3.39445e-10
verlet,34350,6.32581e-07
verlet,34400,9.13154e-09
verlet,34450,3.2607e-07
verlet,34500,6.3138e-09
verlet,34550,5.03369e-08
verlet,34600,1.28844e-07
verlet,34650,9.46777e-09
verlet,34700,5.51917e-07
verlet,34750,1.01565e-08
verlet,34800,4.24882e-07
verlet,34850,8.92334e-09
verlet,34900,5.11232e-08
verlet,34950,7.90646e-08
verlet,35000,3.53038e-09
verlet,35050,4.88613e-07
verlet,35100,2.03893e-08
verlet,35150,4.84622e-07
verlet,35200,1.6831e-08
verlet,35250,9.17346e-08
verlet,35300,4.9629e-08
verlet,35350,1.86027e-08
verlet,35400,3.86536e-07
verlet,35450,1.18918e-08
verlet,35500,5.69495e-07
verlet,35550,3.16832e-08
verlet,35600,1.04969e-07
verlet,35650,2.68115e-08
verlet,35700,2.44898e-09
verlet,35750,3.08027e-07
verlet,35800,3.20008e-08
verlet,35850,6.07465e-07
verlet,35900,2.29177e-08
verlet,35950,1.62317e-07
verlet,36000,3.07977e-09
verlet,36050,1.52157e-08
verlet,36100,2.3354e-07
verlet,36150,1.50559e-08
verlet,36200,6.31423e-07
verlet,36250,4.22649e-08
verlet,36300,2.087e-07
verlet,36350,8.99596e-10
verlet,36400,1.01992e-08
verlet,36450,1.64177e-07
verlet,36500,3.32688e-08
yoshida4,0,3.34901e-13
yoshida4,50,1.91758e-09
yoshida4,100,3.40643e-11
yoshida4,150,5.16386e-10
yoshida4,200,3.16049e-10
yoshida4,250,7.55839e-11
yoshida4,300,1.47241e-09
yoshida4,350,2.46728e-12
yoshida4,400,2.10653e-09
yoshida4,450,2.58281e-11
yoshida4,500,6.6601e-10
yoshida4,550,2.30773e-10
yoshida4,600,1.07797e-10
yoshida4,650,1.22346e-09
yoshida4,700,2.37336e-12
yoshida4,750,2.20905e-09
yoshida4,800,1.17856e-11
yoshida4,850,8.60465e-10
yoshida4,900,1.76335e-10
yoshida4,950,1.43082e-10
yoshida4,1000,9.77701e-10
yoshida4,1050,1.01356e-11
yoshida4,1100,2.24186e-09
yoshida4,1150,5.23762e-12
yoshida4,1200,1.0745e-09
yoshida4,1250,1.26604e-10
yoshida4,1300,2.01226e-10
yoshida4,1350,7.75682e-10
yoshida4,1400,1.44742e-11
yoshida4,1450,2.17267e-09
yoshida4,1500,2.26053e-12
yoshida4,1550,1.33029e-09
yoshida4,1600,9.17759e-11
yoshida4,1650,2.60599e-10
yoshida4,1700,5.98856e-10
yoshida4,1750,3.27361e-11
yoshida4,1800,2.03589e-09
yoshida4,1850,5.08241e-12
yoshida4,1900,1.58202e-09
yoshida4,1950,6.67149e-11
yoshida4,2000,3.55317e-10
yoshida4,2050,4.59535e-10
yoshida4,2100,4.09709e-11
yoshida4,2150,1.82573e-09
yoshida4,2200,6.12293e-13
yoshida4,2250,1.83356e-09
yoshida4,2300,4.12586e-11
yoshida4,2350,4.59333e-10
yoshida4,2400,3.50941e-10
yoshida4,2450,6.96327e-11
yoshida4,2500,1.57954e-09
yoshida4,2550,6.05269e-12
yoshida4,2600,2.03649e-09
yoshida4,2650,3.22846e-11
yoshida4,2700,6.05403e-10
yoshida4,2750,2.59964e-10
yoshida4,2800,8.99494e-11
yoshida4,2850,1.32295e-09
yoshida4,2900,4.74174e-12
yoshida4,2950,2.17808e-09
yoshida4,3000,1.27427e-11
yoshida4,3050,7.76334e-10
yoshida4,3100,1.99885e-10
yoshida4,3150,1.30869e-10
yoshida4,3200,1.07035e-09
yoshida4,3250,2.80954e-12
yoshida4,3300,2.24056e-09
yoshida4,3350,1.21102e-11
yoshida4,3400,9.85234e-10
yoshida4,3450,1.40843e-10
yoshida4,3500,1.7447e-10
yoshida4,3550,8.56158e-10
yoshida4,3600,1.55302e-11
yoshida4,3650,2.20803e-09
yoshida4,3700,8.4153e-13
yoshida4,3750,1.22656e-09
yoshida4,3800,1.09136e-10
yoshida4,3850,2.34904e-10
yoshida4,3900,6.61111e-10
yoshida4,3950,2.3213e-11
yoshida4,4000,2.10316e-09
yoshida4,4050,7.06614e-13
yoshida4,4100,1.47875e-09
yoshida4,4150,7.19933e-11
yoshida4,4200,3.15963e-10
yoshida4,4250,5.16011e-10
yoshida4,4300,3.72894e-11
yoshida4,4350,1.91177e-09
yoshida4,4400,3.69027e-12
yoshida4,4450,1.74035e-09
yoshida4,4500,5.37093e-11
yoshida4,4550,4.11673e-10
yoshida4,4600,3.8729e-10
yoshida4,4650,5.88691e-11
yoshida4,4700,1.68557e-09
yoshida4,4750,3.48412e-12
yoshida4,4800,1.95802e-09
yoshida4,4850,3.35685e-11
yoshida4,4900,5.47046e-10
yoshida4,4950,2.96725e-10
yoshida4,5000,7.81741e-11
yoshida4,5050,1.4215e-09
yoshida4,5100,1.54615e-12
yoshida4,5150,2.13476e-09
yoshida4,5200,1.99983e-11
yoshida4,5250,6.99531e-10
yoshida4,5300,2.2026e-10
yoshida4,5350,1.17314e-10
yoshida4,5400,1.17189e-09
yoshida4,5450,5.26329e-13
yoshida4,5500,2.22169e-09
yoshida4,5550,1.34368e-11
yoshida4,5600,9.0208e-10
yoshida4,5650,1.62709e-10
yoshida4,5700,1.51233e-10
yoshida4,5750,9.36565e-10
yoshida4,5800,1.40607e-11
yoshida4,5850,2.23424e-09
yoshida4,5900,1.08549e-12
yoshida4,5950,1.12312e-09
yoshida4,6000,1.22013e-10
yoshida4,6050,2.13357e-10
yoshida4,6100,7.34919e-10
yoshida4,6150,1.55483e-11
yoshida4,6200,2.15332e-09
yoshida4,6250,3.7649e-12
yoshida4,6300,1.37944e-09
yoshida4,6350,8.27811e-11
yoshida4,6400,2.77391e-10
yoshida4,6450,5.71651e-10
yoshida4,6500,3.56593e-11
yoshida4,6550,1.9957e-09
yoshida4,6600,6.56986e-12
yoshida4,6650,1.63607e-09
yoshida4,6700,6.42711e-11
yoshida4,6750,3.73092e-10
yoshida4,6800,4.32316e-10
yoshida4,6850,4.59763e-11
yoshida4,6900,1.78236e-09
yoshida4,6950,5.95777e-13
yoshida4,7000,1.87588e-09
yoshida4,7050,3.6665e-11
yoshida4,7100,4.87794e-10
yoshida4,7150,3.34106e-10
yoshida4,7200,7.22575e-11
yoshida4,7250,1.52526e-09
yoshida4,7300,4.39609e-12
yoshida4,7350,2.07414e-09
yoshida4,7400,2.93562e-11
yoshida4,7450,6.33963e-10
yoshida4,7500,2.44283e-10
yoshida4,7550,9.93773e-11
yoshida4,7600,1.27408e-09
yoshida4,7650,3.28035e-12
yoshida4,7700,2.19388e-09
yoshida4,7750,1.19456e-11
yoshida4,7800,8.18549e-10
yoshida4,7850,1.8839e-10
yoshida4,7900,1.35864e-10
yoshida4,7950,1.02276e-09
yoshida4,8000,7.12206e-12
yoshida4,8050,2.24378e-09
yoshida4,8100,8.18487e-12
yoshida4,8150,1.02801e-09
yoshida4,8200,1.33423e-10
yoshida4,8250,1.88721e-10
yoshida4,8300,8.15856e-10
yoshida4,8350,1.40543e-11
yoshida4,8400,2.1913e-09
yoshida4,8450,1.20369e-12
yoshida4,8500,1.27927e-09
yoshida4,8550,9.98157e-11
yoshida4,8600,2.4634e-10
yoshida4,8650,6.29307e-10
yoshida4,8700,2.91133e-11
yoshida4,8750,2.07149e-09
yoshida4,8800,3.24931e-12
yoshida4,8850,1.53012e-09
yoshida4,8900,6.97324e-11
yoshida4,8950,3.36282e-10
yoshida4,9000,4.86834e-10
yoshida4,9050,3.8082e-11
yoshida4,9100,1.86974e-09
yoshida4,9150,5.30309e-13
yoshida4,9200,1.78815e-09
yoshida4,9250,4.62664e-11
yoshida4,9300,4.34182e-10
yoshida4,9350,3.69315e-10
yoshida4,9400,6.53106e-11
yoshida4,9450,1.63281e-09
yoshida4,9500,5.90882e-12
yoshida4,9550,1.99812e-09
yoshida4,9600,3.38697e-11
yoshida4,9650,5.75936e-10
yoshida4,9700,2.7699e-10
yoshida4,9750,8.32709e-11
yoshida4,9800,1.37298e-09
yoshida4,9850,4.16566e-12
yoshida4,9900,2.15727e-09
yoshida4,9950,1.51251e-11
yoshida4,10000,7.3704e-10
yoshida4,10050,2.10857e-10
yoshida4,10100,1.24368e-10
yoshida4,10150,1.11974e-09
yoshida4,10200,1.04967e-12
yoshida4,10250,2.23335e-09
yoshida4,10300,1.36273e-11
yoshida4,10350,9.42355e-10
yoshida4,10400,1.50411e-10
yoshida4,10450,1.62635e-10
yoshida4,10500,8.96851e-10
yoshida4,10550,1.52594e-11
yoshida4,10600,2.22197e-09
yoshida4,10650,7.24922e-13
yoshida4,10700,1.17499e-09
yoshida4,10750,1.16353e-10
yoshida4,10800,2.2343e-10
yoshida4,10850,6.96329e-10
yoshida4,10900,1.94406e-11
yoshida4,10950,2.13139e-09
yoshida4,11000,2.48041e-12
yoshida4,11050,1.42821e-09
yoshida4,11100,7.65006e-11
yoshida4,11150,2.96994e-10
yoshida4,11200,5.44279e-10
yoshida4,11250,3.6016e-11
yoshida4,11300,1.95419e-09
yoshida4,11350,5.18151e-12
yoshida4,11400,1.69e-09
yoshida4,11450,5.91077e-11
yoshida4,11500,3.90778e-10
yoshida4,11550,4.08737e-10
yoshida4,11600,5.31833e-11
yoshida4,11650,1.73566e-09
yoshida4,11700,1.93259e-12
yoshida4,11750,1.91679e-09
yoshida4,11800,3.49505e-11
yoshida4,11850,5.17814e-10
yoshida4,11900,3.1542e-10
yoshida4,11950,7.4176e-11
yoshida4,12000,1.47278e-09
yoshida4,12050,6.88705e-13
yoshida4,12100,2.10662e-09
yoshida4,12150,2.40167e-11
yoshida4,12200,6.64901e-10
yoshida4,12250,2.3204e-10
yoshida4,12300,1.09466e-10
yoshida4,12350,1.22309e-09
yoshida4,12400,8.88691e-13
yoshida4,12450,2.20871e-09
yoshida4,12500,1.32858e-11
yoshida4,12550,8.60672e-10
yoshida4,12600,1.74736e-10
yoshida4,12650,1.42342e-10
yoshida4,12700,9.79255e-10
yoshida4,12750,1.17884e-11
yoshida4,12800,2.24106e-09
yoshida4,12850,3.4493e-12
yoshida4,12900,1.07457e-09
yoshida4,12950,1.28224e-10
yoshida4,13000,2.01796e-10
yoshida4,13050,7.74296e-10
yoshida4,13100,1.38469e-11
yoshida4,13150,2.17429e-09
yoshida4,13200,3.49069e-12
yoshida4,13250,1.32945e-09
yoshida4,13300,9.00443e-11
yoshida4,13350,2.60926e-10
yoshida4,13400,6.00714e-10
yoshida4,13450,3.34192e-11
yoshida4,13500,2.03479e-09
yoshida4,13550,6.05189e-12
yoshida4,13600,1.58329e-09
yoshida4,13650,6.79596e-11
yoshida4,13700,3.54522e-10
yoshida4,13750,4.58078e-10
yoshida4,13800,4.14718e-11
yoshida4,13850,1.82784e-09
yoshida4,13900,9.25305e-13
yoshida4,13950,1.83197e-09
yoshida4,14000,4.02525e-11
yoshida4,14050,4.6052e-10
yoshida4,14100,3.52457e-10
yoshida4,14150,6.90196e-11
yoshida4,14200,1.57814e-09
yoshida4,14250,5.71759e-12
yoshida4,14300,2.03789e-09
yoshida4,14350,3.23902e-11
yoshida4,14400,6.03564e-10
yoshida4,14450,2.59248e-10
yoshida4,14500,9.14352e-11
yoshida4,14550,1.32439e-09
yoshida4,14600,3.94399e-12
yoshida4,14650,2.17599e-09
yoshida4,14700,1.27939e-11
yoshida4,14750,7.77779e-10
yoshida4,14800,2.00224e-10
yoshida4,14850,1.29404e-10
yoshida4,14900,1.06979e-09
yoshida4,14950,4.25959e-12
yoshida4,15000,2.24184e-09
yoshida4,15050,1.09274e-11
yoshida4,15100,9.835e-10
yoshida4,15150,1.41098e-10
yoshida4,15200,1.76289e-10
yoshida4,15250,8.56745e-10
yoshida4,15300,1.40429e-11
yoshida4,15350,2.20777e-09
yoshida4,15400,2.37594e-13
yoshida4,15450,1.22796e-09
yoshida4,15500,1.08017e-10
yoshida4,15550,2.33419e-10
yoshida4,15600,6.61768e-10
yoshida4,15650,2.51697e-11
yoshida4,15700,2.10396e-09
yoshida4,15750,1.14141e-12
yoshida4,15800,1.47811e-09
yoshida4,15850,7.31029e-11
yoshida4,15900,3.17287e-10
yoshida4,15950,5.15236e-10
yoshida4,16000,3.59959e-11
yoshida4,16050,1.91244e-09
yoshida4,16100,2.08144e-12
yoshida4,16150,1.74035e-09
yoshida4,16200,5.18348e-11
yoshida4,16250,4.10914e-10
yoshida4,16300,3.88785e-10
yoshida4,16350,6.0431e-11
yoshida4,16400,1.68488e-09
yoshida4,16450,5.03843e-12
yoshida4,16500,1.95791e-09
yoshida4,16550,3.50621e-11
yoshida4,16600,5.47165e-10
yoshida4,16650,2.95139e-10
yoshida4,16700,7.7719e-11
yoshida4,16750,1.42307e-09
yoshida4,16800,2.90088e-12
yoshida4,16850,2.13338e-09
yoshida4,16900,1.82773e-11
yoshida4,16950,6.9989e-10
yoshida4,17000,2.22017e-10
yoshida4,17050,1.17712e-10
yoshida4,17100,1.17045e-09
yoshida4,17150,2.74607e-14
yoshida4,17200,2.22316e-09
yoshida4,17250,1.44525e-11
yoshida4,17300,9.00893e-10
yoshida4,17350,1.61195e-10
yoshida4,17400,1.51863e-10
yoshida4,17450,9.38553e-10
yoshida4,17500,1.44007e-11
yoshida4,17550,2.23311e-09
yoshida4,17600,2.35207e-13
yoshida4,17650,1.12442e-09
yoshida4,17700,1.23199e-10
yoshida4,17750,2.12444e-10
yoshida4,17800,7.33744e-10
yoshida4,17850,1.62655e-11
yoshida4,17900,2.15564e-09
yoshida4,17950,3.68251e-12
yoshida4,18000,1.37781e-09
yoshida4,18050,8.20793e-11
yoshida4,18100,2.78871e-10
yoshida4,18150,5.73091e-10
yoshida4,18200,3.48344e-11
yoshida4,18250,1.99441e-09
yoshida4,18300,6.15238e-12
yoshida4,18350,1.63766e-09
yoshida4,18400,6.41988e-11
yoshida4,18450,3.71419e-10
yoshida4,18500,4.31927e-10
yoshida4,18550,4.77073e-11
yoshida4,18600,1.78335e-09
yoshida4,18650,5.39264e-13
yoshida4,18700,1.874e-09
yoshida4,18750,3.70225e-11
yoshida4,18800,4.8946e-10
yoshida4,18850,3.34316e-10
yoshida4,18900,7.08758e-11
yoshida4,18950,1.52468e-09
yoshida4,19000,2.91063e-12
yoshida4,19050,2.07493e-09
yoshida4,19100,2.80252e-11
yoshida4,19150,6.32492e-10
yoshida4,19200,2.4495e-10
yoshida4,19250,1.01337e-10
yoshida4,19300,1.27443e-09
yoshida4,19350,1.67928e-12
yoshida4,19400,2.19342e-09
yoshida4,19450,1.31588e-11
yoshida4,19500,8.19644e-10
yoshida4,19550,1.87242e-10
yoshida4,19600,1.34624e-10
yoshida4,19650,1.02386e-09
yoshida4,19700,9.00511e-12
yoshida4,19750,2.24415e-09
yoshida4,19800,6.2467e-12
yoshida4,19850,1.02743e-09
yoshida4,19900,1.34846e-10
yoshida4,19950,1.89957e-10
yoshida4,20000,8.15086e-10
yoshida4,20050,1.28659e-11
yoshida4,20100,2.19236e-09
yoshida4,20150,2.71681e-12
yoshida4,20200,1.27904e-09
yoshida4,20250,9.80268e-11
yoshida4,20300,2.45948e-10
yoshida4,20350,6.31093e-10
yoshida4,20400,3.04992e-11
yoshida4,20450,2.07071e-09
yoshida4,20500,4.77238e-12
yoshida4,20550,1.53046e-09
yoshida4,20600,7.13058e-11
yoshida4,20650,3.36293e-10
yoshida4,20700,4.8531e-10
yoshida4,20750,3.79065e-11
yoshida4,20800,1.87128e-09
yoshida4,20850,4.94292e-13
yoshida4,20900,1.78659e-09
yoshida4,20950,4.47304e-11
yoshida4,21000,4.3492e-10
yoshida4,21050,3.71157e-10
yoshida4,21100,6.55359e-11
yoshida4,21150,1.63111e-09
yoshida4,21200,6.31436e-12
yoshida4,21250,1.99944e-09
yoshida4,21300,3.4754e-11
yoshida4,21350,5.74651e-10
yoshida4,21400,2.75739e-10
yoshida4,21450,8.42443e-11
yoshida4,21500,1.37497e-09
yoshida4,21550,4.12746e-12
yoshida4,21600,2.15583e-09
yoshida4,21650,1.45084e-11
yoshida4,21700,7.38446e-10
yoshida4,21750,2.11977e-10
yoshida4,21800,1.23358e-10
yoshida4,21850,1.11891e-09
yoshida4,21900,1.90056e-12
yoshida4,21950,2.23566e-09
yoshida4,22000,1.32225e-11
yoshida4,22050,9.40618e-10
yoshida4,22100,1.50042e-10
yoshida4,22150,1.6431e-10
yoshida4,22200,8.98247e-10
yoshida4,22250,1.41789e-11
yoshida4,22300,2.22102e-09
yoshida4,22350,2.167e-13
yoshida4,22400,1.17662e-09
yoshida4,22450,1.16124e-10
yoshida4,22500,2.21853e-10
yoshida4,22550,6.96208e-10
yoshida4,22600,2.12356e-11
yoshida4,22650,2.13216e-09
yoshida4,22700,1.00351e-12
yoshida4,22750,1.42671e-09
yoshida4,22800,7.71426e-11
yoshida4,22850,2.98739e-10
yoshida4,22900,5.44226e-10
yoshida4,22950,3.45865e-11
yoshida4,23000,1.95351e-09
yoshida4,23050,3.74559e-12
yoshida4,23100,1.69065e-09
yoshida4,23150,5.7621e-11
yoshida4,23200,3.89592e-10
yoshida4,23250,4.09676e-10
yoshida4,23300,5.51169e-11
yoshida4,23350,1.73537e-09
yoshida4,23400,3.72629e-12
yoshida4,23450,1.91623e-09
yoshida4,23500,3.62807e-11
yoshida4,23550,5.18736e-10
yoshida4,23600,3.14183e-10
yoshida4,23650,7.31528e-11
yoshida4,23700,1.474e-09
yoshida4,23750,9.46995e-13
yoshida4,23800,2.10622e-09
yoshida4,23850,2.20521e-11
yoshida4,23900,6.64502e-10
yoshida4,23950,2.33708e-10
yoshida4,24000,1.10556e-10
yoshida4,24050,1.22231e-09
yoshida4,24100,3.23757e-13
yoshida4,24150,2.20972e-09
yoshida4,24200,1.46676e-11
yoshida4,24250,8.60102e-10
yoshida4,24300,1.73041e-10
yoshida4,24350,1.42235e-10
yoshida4,24400,9.81345e-10
yoshida4,24450,1.28176e-11
yoshida4,24500,2.24018e-09
yoshida4,24550,1.97239e-12
yoshida4,24600,1.07519e-09
yoshida4,24650,1.29821e-10
yoshida4,24700,2.01598e-10
yoshida4,24750,7.72811e-10
yoshida4,24800,1.38167e-11
yoshida4,24850,2.17594e-09
yoshida4,24900,4.13601e-12
yoshida4,24950,1.32785e-09
yoshida4,25000,8.87148e-11
yoshida4,25050,2.61943e-10
yoshida4,25100,6.02451e-10
yoshida4,25150,3.33303e-11
yoshida4,25200,2.03279e-09
yoshida4,25250,6.40808e-12
yoshida4,25300,1.58468e-09
yoshida4,25350,6.86865e-11
yoshida4,25400,3.53206e-10
yoshida4,25450,4.57007e-10
yoshida4,25500,4.26472e-11
yoshida4,25550,1.82945e-09
yoshida4,25600,4.32804e-13
yoshida4,25650,1.83019e-09
yoshida4,25700,3.99121e-11
yoshida4,25750,4.62115e-10
yoshida4,25800,3.53463e-10
yoshida4,25850,6.78907e-11
yoshida4,25900,1.57747e-09
yoshida4,25950,4.80601e-12
yoshida4,26000,2.03976e-09
yoshida4,26050,3.17485e-11
yoshida4,26100,6.01835e-10
yoshida4,26150,2.59282e-10
yoshida4,26200,9.32896e-11
yoshida4,26250,1.32574e-09
yoshida4,26300,2.5807e-12
yoshida4,26350,2.17519e-09
yoshida4,26400,1.34917e-11
yoshida4,26450,7.79294e-10
yoshida4,26500,1.99867e-10
yoshida4,26550,1.27941e-10
yoshida4,26600,1.07005e-09
yoshida4,26650,6.02702e-12
yoshida4,26700,2.24259e-09
yoshida4,26750,9.24668e-12
yoshida4,26800,9.82307e-10
yoshida4,26850,1.42066e-10
yoshida4,26900,1.78058e-10
yoshida4,26950,8.56483e-10
yoshida4,27000,1.25507e-11
yoshida4,27050,2.20738e-09
yoshida4,27100,1.67112e-12
yoshida4,27150,1.22865e-09
yoshida4,27200,1.06475e-10
yoshida4,27250,2.32525e-10
yoshida4,27300,6.62927e-10
yoshida4,27350,2.69902e-11
yoshida4,27400,2.10315e-09
yoshida4,27450,2.98227e-12
yoshida4,27500,1.47793e-09
yoshida4,27550,7.46126e-11
yoshida4,27600,3.18119e-10
yoshida4,27650,5.13908e-10
yoshida4,27700,3.51783e-11
yoshida4,27750,1.91351e-09
yoshida4,27800,6.84129e-13
yoshida4,27850,1.73945e-09
yoshida4,27900,4.99969e-11
yoshida4,27950,4.10877e-10
yoshida4,28000,3.90671e-10
yoshida4,28050,6.13666e-11
yoshida4,28100,1.68393e-09
yoshida4,28150,6.21546e-12
yoshida4,28200,1.9587e-09
yoshida4,28250,3.64106e-11
yoshida4,28300,5.46416e-10
yoshida4,28350,2.93641e-10
yoshida4,28400,7.78977e-11
yoshida4,28450,1.42545e-09
yoshida4,28500,3.507e-12
yoshida4,28550,2.13216e-09
yoshida4,28600,1.69862e-11
yoshida4,28650,7.00738e-10
yoshida4,28700,2.23628e-10
yoshida4,28750,1.17292e-10
yoshida4,28800,1.16915e-09
yoshida4,28850,1.01087e-13
yoshida4,28900,2.22505e-09
yoshida4,28950,1.47842e-11
yoshida4,29000,8.99235e-10
yoshida4,29050,1.60146e-10
yoshida4,29100,1.53137e-10
yoshida4,29150,9.40116e-10
yoshida4,29200,1.39281e-11
yoshida4,29250,2.2312e-09
yoshida4,29300,9.15355e-15
yoshida4,29350,1.12605e-09
yoshida4,29400,1.2376e-10
yoshida4,29450,2.11111e-10
yoshida4,29500,7.3278e-10
yoshida4,29550,1.75521e-11
yoshida4,29600,2.15682e-09
yoshida4,29650,2.80258e-12
yoshida4,29700,1.37607e-09
yoshida4,29750,8.20387e-11
yoshida4,29800,2.80665e-10
yoshida4,29850,5.73889e-10
yoshida4,29900,3.35233e-11
yoshida4,29950,1.99354e-09
yoshida4,30000,5.19584e-12
yoshida4,30050,1.63907e-09
yoshida4,30100,6.3385e-11
yoshida4,30150,3.69809e-10
yoshida4,30200,4.32325e-10
yoshida4,30250,4.9623e-11
yoshida4,30300,1.78434e-09
yoshida4,30350,2.21377e-12
yoshida4,30400,1.87295e-09
yoshida4,30450,3.79423e-11
yoshida4,30500,4.90835e-10
yoshida4,30550,3.33828e-10
yoshida4,30600,6.94898e-11
yoshida4,30650,1.52529e-09
yoshida4,30700,1.28389e-12
yoshida4,30750,2.07534e-09
yoshida4,30800,2.62418e-11
yoshida4,30850,6.31475e-10
yoshida4,30900,2.46189e-10
yoshida4,30950,1.03011e-10
yoshida4,31000,1.27402e-09
yoshida4,31050,6.42739e-14
yoshida4,31100,2.19341e-09
yoshida4,31150,1.4593e-11
yoshida4,31200,8.20173e-10
yoshida4,31250,1.85655e-10
yoshida4,31300,1.33953e-10
yoshida4,31350,1.02511e-09
yoshida4,31400,1.0558e-11
yoshida4,31450,2.24311e-09
yoshida4,31500,4.39749e-12
yoshida4,31550,1.02769e-09
yoshida4,31600,1.36476e-10
yoshida4,31650,1.90608e-10
yoshida4,31700,8.13521e-10
yoshida4,31750,1.21496e-11
yoshida4,31800,2.19329e-09
yoshida4,31850,3.87653e-12
yoshida4,31900,1.27799e-09
yoshida4,31950,9.63509e-11
yoshida4,32000,2.46287e-10
yoshida4,32050,6.33029e-10
yoshida4,32100,3.11201e-11
yoshida4,32150,2.06928e-09
yoshida4,32200,5.87181e-12
yoshida4,32250,1.53118e-09
yoshida4,32300,7.25863e-11
yoshida4,32350,3.35418e-10
yoshida4,32400,4.84031e-10
yoshida4,32450,3.83172e-11
yoshida4,32500,1.87364e-09
yoshida4,32550,6.82338e-13
yoshida4,32600,1.7848e-09
yoshida4,32650,4.3701e-11
yoshida4,32700,4.36005e-10
yoshida4,32750,3.72793e-10
yoshida4,32800,6.48663e-11
yoshida4,32850,1.63005e-09
yoshida4,32900,6.19079e-12
yoshida4,32950,2.00125e-09
yoshida4,33000,3.48432e-11
yoshida4,33050,5.72866e-10
yoshida4,33100,2.74966e-10
yoshida4,33150,8.56983e-11
yoshida4,33200,1.3764e-09
yoshida4,33250,3.19678e-12
